station,year,month,day,daily_total_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,days_of_heavy_rain
Sembawang (North),2022,3,27,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,3,28,70.0,42.8,60.9,70.0,1
Sembawang (North),2022,3,29,17.9,15.7,17.7,17.9,1
Sembawang (North),2022,3,30,10.0,8.4,10.0,10.0,1
Sembawang (North),2022,3,31,3.2,2.2,3.0,3.2,0
Sembawang (North),2022,4,1,1.4,1.4,1.4,1.4,0
Sembawang (North),2022,4,2,1.6,1.0,1.0,1.4,0
Sembawang (North),2022,4,3,19.5,12.5,16.9,19.3,1
Sembawang (North),2022,4,4,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,5,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,6,40.2,33.6,37.6,39.4,1
Sembawang (North),2022,4,7,0.6,0.6,0.6,0.6,0
Sembawang (North),2022,4,8,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,9,9.0,7.4,8.8,9.0,1
Sembawang (North),2022,4,10,1.4,1.4,1.4,1.4,0
Sembawang (North),2022,4,11,1.6,1.2,1.4,1.4,0
Sembawang (North),2022,4,12,8.4,6.0,6.0,6.0,1
Sembawang (North),2022,4,13,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,14,2.4,1.6,2.2,2.4,0
Sembawang (North),2022,4,15,20.1,7.0,11.7,18.9,1
Sembawang (North),2022,4,16,0.4,0.4,0.4,0.4,0
Sembawang (North),2022,4,17,7.8,5.6,5.8,5.8,1
Sembawang (North),2022,4,18,12.7,3.2,4.6,6.6,0
Sembawang (North),2022,4,19,6.2,5.6,5.8,6.0,1
Sembawang (North),2022,4,20,9.0,8.8,9.0,9.0,1
Sembawang (North),2022,4,21,4.8,1.8,3.0,4.4,0
Sembawang (North),2022,4,22,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,23,17.9,16.3,17.9,17.9,1
Sembawang (North),2022,4,24,0.6,0.6,0.6,0.6,0
Sembawang (North),2022,4,25,13.7,9.2,9.2,9.2,1
Sembawang (North),2022,4,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,27,5.4,5.2,5.4,5.4,1
Sembawang (North),2022,4,28,9.0,8.6,9.0,9.0,1
Sembawang (North),2022,4,29,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,4,30,36.0,28.7,31.0,31.0,1
Sembawang (North),2022,5,1,0.4,0.2,0.2,0.2,0
Sembawang (North),2022,5,2,3.0,1.4,1.6,2.2,0
Sembawang (North),2022,5,3,17.7,13.9,16.3,17.1,1
Sembawang (North),2022,5,4,47.4,23.1,33.4,44.0,1
Sembawang (North),2022,5,5,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,7,5.0,2.0,2.8,3.6,0
Sembawang (North),2022,5,8,0.6,0.2,0.4,0.4,0
Sembawang (North),2022,5,9,7.6,5.8,6.4,7.2,1
Sembawang (North),2022,5,10,0.0,0.0,0.0,0.2,0
Sembawang (North),2022,5,11,19.9,8.8,13.5,16.3,1
Sembawang (North),2022,5,12,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,13,7.4,7.0,7.2,7.4,1
Sembawang (North),2022,5,14,3.8,2.6,2.6,3.0,0
Sembawang (North),2022,5,15,26.1,12.3,15.1,16.9,1
Sembawang (North),2022,5,16,49.4,13.7,24.1,43.6,1
Sembawang (North),2022,5,17,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,18,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,19,32.8,24.1,26.5,27.3,1
Sembawang (North),2022,5,20,17.7,16.7,17.5,17.7,1
Sembawang (North),2022,5,21,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,22,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,23,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,5,24,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,25,30.2,26.5,28.7,29.7,1
Sembawang (North),2022,5,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,28,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,29,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,30,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,5,31,5.6,4.4,5.0,5.4,1
Sembawang (North),2022,6,1,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,2,6.2,5.8,6.2,6.2,1
Sembawang (North),2022,6,3,1.2,0.6,0.6,0.6,0
Sembawang (North),2022,6,4,4.4,3.0,3.8,4.2,0
Sembawang (North),2022,6,5,10.1,10.0,10.0,10.1,1
Sembawang (North),2022,6,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,7,1.4,1.0,1.2,1.2,0
Sembawang (North),2022,6,8,30.0,23.5,29.1,29.5,1
Sembawang (North),2022,6,9,0.4,0.2,0.2,0.2,0
Sembawang (North),2022,6,10,29.5,21.9,29.3,29.5,1
Sembawang (North),2022,6,11,49.0,35.6,45.0,46.8,1
Sembawang (North),2022,6,12,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,13,1.4,1.4,1.4,1.4,0
Sembawang (North),2022,6,14,8.8,8.2,8.8,8.8,1
Sembawang (North),2022,6,15,8.8,6.6,6.6,6.6,1
Sembawang (North),2022,6,16,6.4,5.6,5.8,6.0,1
Sembawang (North),2022,6,17,0.2,0.2,0.2,0.4,0
Sembawang (North),2022,6,18,0.8,0.6,0.6,0.8,0
Sembawang (North),2022,6,19,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,6,20,31.0,25.3,28.9,29.5,1
Sembawang (North),2022,6,21,17.5,16.1,17.3,17.5,1
Sembawang (North),2022,6,22,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,23,4.0,2.2,3.2,3.2,0
Sembawang (North),2022,6,24,1.2,0.6,0.6,0.6,0
Sembawang (North),2022,6,25,0.6,0.2,0.4,0.4,0
Sembawang (North),2022,6,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,28,11.1,10.1,10.3,10.3,1
Sembawang (North),2022,6,29,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,6,30,8.4,6.6,8.0,8.4,1
Sembawang (North),2022,7,1,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,2,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,3,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,4,2.8,2.6,2.8,2.8,0
Sembawang (North),2022,7,5,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,7,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,7,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,8,4.2,2.8,3.0,4.0,0
Sembawang (North),2022,7,9,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,10,11.3,11.1,11.3,11.3,1
Sembawang (North),2022,7,11,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,12,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,13,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,14,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,15,0.6,0.6,0.6,0.6,0
Sembawang (North),2022,7,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,17,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,18,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,19,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,20,21.1,14.7,16.7,16.7,1
Sembawang (North),2022,7,21,1.0,0.8,1.0,1.0,0
Sembawang (North),2022,7,22,12.7,12.5,12.7,12.7,1
Sembawang (North),2022,7,23,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,24,27.5,19.1,23.9,23.9,1
Sembawang (North),2022,7,25,10.7,10.3,10.7,10.7,1
Sembawang (North),2022,7,26,9.4,6.6,8.4,8.4,1
Sembawang (North),2022,7,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,7,28,11.1,6.4,6.6,10.5,1
Sembawang (North),2022,7,29,41.8,25.7,35.6,36.8,1
Sembawang (North),2022,7,30,0.0,0.0,0.0,0.2,0
Sembawang (North),2022,7,31,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,1,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,8,2,37.4,10.7,17.7,17.9,1
Sembawang (North),2022,8,3,2.2,0.6,0.8,1.0,0
Sembawang (North),2022,8,4,2.4,2.2,2.4,2.6,0
Sembawang (North),2022,8,5,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,7,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,8,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,9,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,10,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,11,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,12,0.6,0.6,0.6,0.6,0
Sembawang (North),2022,8,13,20.7,18.1,19.7,20.5,1
Sembawang (North),2022,8,14,66.5,52.3,65.7,66.5,1
Sembawang (North),2022,8,15,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,16,13.1,11.3,12.7,12.7,1
Sembawang (North),2022,8,17,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,18,4.8,2.0,3.0,3.0,0
Sembawang (North),2022,8,19,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,20,31.2,26.1,29.9,30.8,1
Sembawang (North),2022,8,21,37.6,24.7,33.2,36.0,1
Sembawang (North),2022,8,22,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,8,23,37.2,25.9,30.6,30.6,1
Sembawang (North),2022,8,24,0.8,0.6,0.8,0.8,0
Sembawang (North),2022,8,25,1.2,0.4,0.8,0.8,0
Sembawang (North),2022,8,26,3.2,1.4,1.4,1.6,0
Sembawang (North),2022,8,27,26.7,12.9,20.9,25.9,1
Sembawang (North),2022,8,28,1.4,0.6,0.8,1.2,0
Sembawang (North),2022,8,29,7.2,4.2,5.8,6.0,1
Sembawang (North),2022,8,30,0.6,0.6,0.6,0.6,0
Sembawang (North),2022,8,31,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,1,18.9,15.7,18.9,18.9,1
Sembawang (North),2022,9,2,1.6,0.8,1.0,1.6,0
Sembawang (North),2022,9,3,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,4,20.5,8.0,10.7,11.1,1
Sembawang (North),2022,9,5,64.1,55.7,60.5,63.7,1
Sembawang (North),2022,9,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,7,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,8,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,9,12.5,9.0,10.1,10.7,1
Sembawang (North),2022,9,10,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,9,11,20.7,20.5,20.7,20.7,1
Sembawang (North),2022,9,12,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,13,9.4,7.6,9.2,9.4,1
Sembawang (North),2022,9,14,1.0,1.0,1.0,1.0,0
Sembawang (North),2022,9,15,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,17,0.4,0.2,0.4,0.4,0
Sembawang (North),2022,9,18,49.2,26.5,35.2,40.4,1
Sembawang (North),2022,9,19,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,20,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,21,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,22,59.3,20.3,36.8,55.3,1
Sembawang (North),2022,9,23,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,24,0.8,0.4,0.4,0.6,0
Sembawang (North),2022,9,25,58.5,31.2,42.2,48.4,1
Sembawang (North),2022,9,26,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,9,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,28,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,9,29,20.7,17.5,19.7,20.1,1
Sembawang (North),2022,9,30,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,1,27.7,20.7,24.1,24.1,1
Sembawang (North),2022,10,2,34.6,21.1,21.1,21.3,1
Sembawang (North),2022,10,3,50.5,30.2,38.8,48.2,1
Sembawang (North),2022,10,4,2.2,1.6,2.0,2.0,0
Sembawang (North),2022,10,5,48.2,18.9,29.1,44.0,1
Sembawang (North),2022,10,6,21.1,14.3,18.9,18.9,1
Sembawang (North),2022,10,7,4.4,1.4,2.0,3.2,0
Sembawang (North),2022,10,8,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,9,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,10,30.4,10.0,13.7,23.9,1
Sembawang (North),2022,10,11,6.0,3.2,5.0,5.8,0
Sembawang (North),2022,10,12,7.4,4.6,4.6,4.6,1
Sembawang (North),2022,10,13,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,14,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,15,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,16,15.3,4.0,7.8,10.9,1
Sembawang (North),2022,10,17,7.2,4.6,6.4,7.2,1
Sembawang (North),2022,10,18,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,19,10.9,10.9,10.9,10.9,1
Sembawang (North),2022,10,20,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,21,26.7,14.3,19.9,23.9,1
Sembawang (North),2022,10,22,3.0,1.2,1.6,2.0,0
Sembawang (North),2022,10,23,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,24,0.6,0.2,0.4,0.6,0
Sembawang (North),2022,10,25,16.9,5.4,10.7,13.5,1
Sembawang (North),2022,10,26,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,10,27,1.8,1.4,1.8,1.8,0
Sembawang (North),2022,10,28,0.6,0.4,0.4,0.4,0
Sembawang (North),2022,10,29,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,10,30,52.7,26.1,31.0,49.9,1
Sembawang (North),2022,10,31,8.2,7.4,21.5,29.5,1
Sembawang (North),2022,11,1,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,11,2,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,11,3,2.0,1.8,2.0,2.0,0
Sembawang (North),2022,11,4,15.9,8.8,10.9,10.9,1
Sembawang (North),2022,11,5,33.6,17.1,23.3,26.9,1
Sembawang (North),2022,11,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,11,7,106.5,38.0,61.7,98.3,1
Sembawang (North),2022,11,8,13.5,9.8,12.3,12.3,1
Sembawang (North),2022,11,9,1.2,0.6,1.0,1.0,0
Sembawang (North),2022,11,10,9.8,2.2,3.8,7.2,0
Sembawang (North),2022,11,11,3.2,3.0,3.0,3.0,0
Sembawang (North),2022,11,12,29.1,12.7,18.3,25.5,1
Sembawang (North),2022,11,13,9.0,4.4,7.2,8.8,1
Sembawang (North),2022,11,14,59.5,29.5,47.6,58.1,1
Sembawang (North),2022,11,15,1.4,0.6,0.8,0.8,0
Sembawang (North),2022,11,16,34.8,16.5,29.5,32.0,1
Sembawang (North),2022,11,17,0.8,0.8,0.8,0.8,0
Sembawang (North),2022,11,18,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,11,19,7.0,2.0,3.2,5.4,0
Sembawang (North),2022,11,20,0.4,0.2,0.4,0.4,0
Sembawang (North),2022,11,21,2.4,1.4,2.4,2.4,0
Sembawang (North),2022,11,22,2.2,2.2,2.2,2.2,0
Sembawang (North),2022,11,23,3.8,3.0,3.4,3.8,0
Sembawang (North),2022,11,24,30.2,19.1,30.2,30.2,1
Sembawang (North),2022,11,25,8.2,14.5,31.6,36.2,1
Sembawang (North),2022,11,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,11,27,8.8,8.2,8.4,8.4,1
Sembawang (North),2022,11,28,67.3,44.8,62.9,63.1,1
Sembawang (North),2022,11,29,9.8,9.8,9.8,9.8,1
Sembawang (North),2022,11,30,20.3,10.1,14.3,18.9,1
Sembawang (North),2022,12,1,31.2,16.1,24.9,26.3,1
Sembawang (North),2022,12,2,9.8,7.8,8.2,9.2,1
Sembawang (North),2022,12,3,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,12,4,10.1,6.6,7.6,9.8,1
Sembawang (North),2022,12,5,14.1,7.2,11.3,12.9,1
Sembawang (North),2022,12,6,3.2,3.0,3.2,3.2,0
Sembawang (North),2022,12,7,0.6,0.4,0.4,0.6,0
Sembawang (North),2022,12,8,4.4,3.2,3.2,3.2,0
Sembawang (North),2022,12,9,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,12,10,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,11,51.7,35.4,43.4,46.2,1
Sembawang (North),2022,12,12,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,13,7.4,1.8,3.2,4.4,0
Sembawang (North),2022,12,14,2.8,0.8,1.0,1.2,0
Sembawang (North),2022,12,15,2.0,0.6,1.0,1.4,0
Sembawang (North),2022,12,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,17,21.1,19.9,19.9,21.1,1
Sembawang (North),2022,12,18,6.2,4.8,4.8,5.2,1
Sembawang (North),2022,12,19,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,12,20,0.8,0.6,0.8,0.8,0
Sembawang (North),2022,12,21,0.4,0.4,0.4,0.4,0
Sembawang (North),2022,12,22,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,12,23,3.0,3.0,3.0,3.0,0
Sembawang (North),2022,12,24,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,25,1.6,1.6,1.6,1.6,0
Sembawang (North),2022,12,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,27,0.6,0.6,0.6,0.6,0
Sembawang (North),2022,12,28,0.2,0.2,0.2,0.2,0
Sembawang (North),2022,12,29,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,30,0.0,0.0,0.0,0.0,0
Sembawang (North),2022,12,31,0.6,0.6,0.6,0.6,0
Marina Barrage (CBD),2021,1,1,102.4,15.6,29.0,50.4,1
Marina Barrage (CBD),2021,1,2,151.8,23.4,30.0,55.2,1
Marina Barrage (CBD),2021,1,3,3.4,0.6,1.0,2.0,0
Marina Barrage (CBD),2021,1,4,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,5,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,6,0.2,0.2,0.2,0.2,0
Marina Barrage (CBD),2021,1,7,0.6,0.2,0.2,0.2,0
Marina Barrage (CBD),2021,1,8,9.4,3.6,5.8,6.0,0
Marina Barrage (CBD),2021,1,9,44.0,20.4,25.2,26.2,1
Marina Barrage (CBD),2021,1,10,113.8,16.2,25.2,39.2,1
Marina Barrage (CBD),2021,1,11,1.8,1.0,1.2,3.8,0
Marina Barrage (CBD),2021,1,12,22.2,13.4,15.8,15.8,1
Marina Barrage (CBD),2021,1,13,1.8,0.6,0.6,0.6,0
Marina Barrage (CBD),2021,1,14,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,15,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,16,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,17,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,18,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,19,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,20,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,21,17.0,13.4,16.0,17.0,1
Marina Barrage (CBD),2021,1,22,0.2,0.2,0.2,0.2,0
Marina Barrage (CBD),2021,1,23,2.8,1.2,1.4,2.0,0
Marina Barrage (CBD),2021,1,24,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,25,3.6,3.6,3.6,3.6,0
Marina Barrage (CBD),2021,1,26,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,27,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,28,10.8,5.4,5.6,8.2,1
Marina Barrage (CBD),2021,1,29,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,30,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,1,31,0.4,0.2,0.2,0.4,0
Marina Barrage (CBD),2021,2,1,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,2,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,3,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,4,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,5,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,6,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,7,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,8,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,9,1.2,1.2,1.2,1.2,0
Marina Barrage (CBD),2021,2,10,1.4,1.0,1.4,1.4,0
Marina Barrage (CBD),2021,2,11,6.6,5.6,6.6,6.6,1
Marina Barrage (CBD),2021,2,12,0.8,0.8,0.8,0.8,0
Marina Barrage (CBD),2021,2,13,3.8,2.4,2.6,3.8,0
Marina Barrage (CBD),2021,2,14,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,15,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,16,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,17,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,18,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,19,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,20,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,21,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,22,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,23,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,24,0.8,0.8,0.8,0.8,0
Marina Barrage (CBD),2021,2,25,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,26,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,27,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,2,28,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,1,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,2,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,3,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,4,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,5,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,6,4.4,4.4,4.4,4.4,1
Marina Barrage (CBD),2021,3,7,53.0,21.2,33.4,39.2,1
Marina Barrage (CBD),2021,3,8,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,9,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,10,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,11,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,12,1.6,1.2,1.2,1.4,0
Marina Barrage (CBD),2021,3,13,28.6,22.2,23.2,27.6,1
Marina Barrage (CBD),2021,3,14,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,15,0.4,0.2,0.4,0.4,0
Marina Barrage (CBD),2021,3,16,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,17,7.4,7.4,7.4,7.4,1
Marina Barrage (CBD),2021,3,18,3.4,3.2,3.4,3.4,0
Marina Barrage (CBD),2021,3,19,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,20,0.4,0.4,0.4,0.4,0
Marina Barrage (CBD),2021,3,21,2.4,2.0,2.4,2.4,0
Marina Barrage (CBD),2021,3,22,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,23,17.2,9.0,9.0,10.0,1
Marina Barrage (CBD),2021,3,24,5.6,1.6,2.0,2.8,0
Marina Barrage (CBD),2021,3,25,0.4,0.2,0.2,0.2,0
Marina Barrage (CBD),2021,3,26,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,27,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,28,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,3,29,50.6,38.4,48.8,49.4,1
Marina Barrage (CBD),2021,3,30,0.2,0.2,0.2,0.2,0
Marina Barrage (CBD),2021,3,31,44.6,23.0,39.4,42.6,1
Marina Barrage (CBD),2021,4,1,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,2,23.8,12.0,12.0,12.0,1
Marina Barrage (CBD),2021,4,3,21.8,19.0,21.4,21.4,1
Marina Barrage (CBD),2021,4,4,24.6,20.4,20.4,20.4,1
Marina Barrage (CBD),2021,4,5,20.0,14.6,15.8,16.6,1
Marina Barrage (CBD),2021,4,6,5.6,4.4,5.0,5.6,1
Marina Barrage (CBD),2021,4,7,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,8,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,9,72.2,50.8,70.2,71.0,1
Marina Barrage (CBD),2021,4,10,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,11,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,12,0.4,0.4,0.4,0.4,0
Marina Barrage (CBD),2021,4,13,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,14,21.6,14.6,19.0,21.6,1
Marina Barrage (CBD),2021,4,15,14.4,8.6,10.0,10.6,1
Marina Barrage (CBD),2021,4,16,8.4,7.2,8.4,8.4,1
Marina Barrage (CBD),2021,4,17,83.6,28.4,35.0,41.2,1
Marina Barrage (CBD),2021,4,18,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,19,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,20,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,21,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,22,0.8,0.8,0.8,0.8,0
Marina Barrage (CBD),2021,4,23,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,24,26.8,8.4,12.0,18.4,1
Marina Barrage (CBD),2021,4,25,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,26,18.2,14.8,17.8,18.2,1
Marina Barrage (CBD),2021,4,27,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,28,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,29,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,4,30,0.8,0.8,0.8,0.8,0
Marina Barrage (CBD),2021,5,1,2.4,1.4,1.6,1.6,0
Marina Barrage (CBD),2021,5,2,0.2,0.2,0.2,1.4,0
Marina Barrage (CBD),2021,5,3,0.0,0.0,0.0,0.0,0
Marina Barrage (CBD),2021,5,4,6.4,6.4,6.4,6.4,1
Marina Barrage (CBD),2021,5,5,5.2,5.2,5.2,5.2,1
Marina Barrage (CBD),2021,5,6,3.0,1.2,2.2,3.0,0
